,subject,spos_bins,repeats,session,recalled,adj_rec
466,LTP446,8.0,1.0,1,0.7777777777777778,0.7275321239606953
467,LTP446,9.0,1.0,1,1.0,0.9435600907029479
468,LTP446,1.0,1.0,2,1.0,0.9647404887881078
469,LTP446,2.0,1.0,2,0.8333333333333334,0.8039965986394558
470,LTP446,3.0,1.0,2,0.6666666666666666,0.5634500188964474
471,LTP446,4.0,1.0,2,0.8888888888888888,0.8037925170068028
472,LTP446,5.0,1.0,2,0.75,0.6618902746283698
473,LTP446,6.0,1.0,2,0.75,0.7184618291761149
474,LTP446,7.0,1.0,2,0.7202380952380952,0.6766261967750063
475,LTP446,8.0,1.0,2,0.9166666666666666,0.8664210128495842
476,LTP446,9.0,1.0,2,1.0,0.9435600907029479
477,LTP446,1.0,1.0,3,1.0,0.9647404887881078
478,LTP446,2.0,1.0,3,0.8690476190476191,0.8397108843537415
479,LTP446,3.0,1.0,3,1.0,0.8967833522297808
480,LTP446,4.0,1.0,3,0.65,0.564903628117914
481,LTP446,5.0,1.0,3,1.0,0.9118902746283698
482,LTP446,6.0,1.0,3,0.8333333333333333,0.8017951625094482
483,LTP446,7.0,1.0,3,0.6458333333333333,0.6022214348702444
484,LTP446,8.0,1.0,3,0.8888888888888888,0.8386432350718064
485,LTP446,9.0,1.0,3,1.0,0.9435600907029479
486,LTP446,1.0,1.0,4,0.6555555555555556,0.6202960443436634
487,LTP446,2.0,1.0,4,0.7000000000000001,0.6706632653061225
488,LTP446,3.0,1.0,4,1.0,0.8967833522297808
489,LTP446,4.0,1.0,4,0.8888888888888888,0.8037925170068028
490,LTP446,5.0,1.0,4,1.0,0.9118902746283698
491,LTP446,6.0,1.0,4,0.4666666666666667,0.43512849584278157
492,LTP446,7.0,1.0,4,0.8166666666666667,0.7730547682035778
493,LTP446,8.0,1.0,4,0.85,0.7997543461829175
494,LTP446,9.0,1.0,4,1.0,0.9435600907029479
495,LTP446,1.0,1.0,5,0.8333333333333334,0.7980738221214412
496,LTP446,2.0,1.0,5,0.8888888888888888,0.8595521541950113
497,LTP446,3.0,1.0,5,0.6666666666666666,0.5634500188964474
498,LTP446,4.0,1.0,5,0.8333333333333334,0.7482369614512473
499,LTP446,5.0,1.0,5,0.7916666666666666,0.7035569412950364
500,LTP446,6.0,1.0,5,0.5,0.4684618291761149
501,LTP446,7.0,1.0,5,0.8333333333333334,0.7897214348702445
502,LTP446,8.0,1.0,5,1.0,0.9497543461829175
503,LTP446,9.0,1.0,5,1.0,0.9435600907029479
504,LTP446,1.0,1.0,6,0.8222222222222223,0.7869627110103301
505,LTP446,2.0,1.0,6,0.8333333333333334,0.8039965986394558
506,LTP446,3.0,1.0,6,0.75,0.6467833522297808
507,LTP446,4.0,1.0,6,1.0,0.9149036281179139
508,LTP446,5.0,1.0,6,0.4166666666666667,0.3285569412950365
509,LTP446,6.0,1.0,6,0.85,0.8184618291761149
510,LTP446,7.0,1.0,6,0.9375,0.8938881015369111
511,LTP446,8.0,1.0,6,0.8333333333333333,0.7830876795162508
512,LTP446,9.0,1.0,6,1.0,0.9435600907029479
513,LTP446,1.0,1.0,7,0.8666666666666667,0.8314071554547745
514,LTP446,2.0,1.0,7,0.8333333333333334,0.8039965986394558
515,LTP446,3.0,1.0,7,0.9375,0.8342833522297808
516,LTP446,4.0,1.0,7,0.8666666666666667,0.7815702947845806
517,LTP446,5.0,1.0,7,0.8333333333333334,0.7452236079617032
518,LTP446,6.0,1.0,7,0.875,0.8434618291761149
519,LTP446,7.0,1.0,7,0.8125,0.7688881015369111
520,LTP446,8.0,1.0,7,1.0,0.9497543461829175
521,LTP446,9.0,1.0,7,1.0,0.9435600907029479
522,LTP446,1.0,1.0,8,0.611111111111111,0.5758515998992189
523,LTP446,2.0,1.0,8,0.5,0.47066326530612246
524,LTP446,3.0,1.0,8,0.8333333333333333,0.730116685563114
525,LTP446,4.0,1.0,8,0.8222222222222223,0.7371258503401362
526,LTP446,5.0,1.0,8,0.7111111111111111,0.6230013857394809
527,LTP446,6.0,1.0,8,0.875,0.8434618291761149
528,LTP446,7.0,1.0,8,0.8055555555555555,0.7619436570924666
529,LTP446,8.0,1.0,8,0.8222222222222223,0.7719765684051398
530,LTP446,9.0,1.0,8,0.875,0.8185600907029479
531,LTP446,1.0,1.0,9,0.9444444444444445,0.9091849332325523
532,LTP446,2.0,1.0,9,0.5555555555555555,0.5262188208616779
533,LTP446,3.0,1.0,9,0.7916666666666666,0.6884500188964474
534,LTP446,4.0,1.0,9,1.0,0.9149036281179139
535,LTP446,5.0,1.0,9,0.9166666666666666,0.8285569412950364
536,LTP446,6.0,1.0,9,1.0,0.9684618291761149
537,LTP446,7.0,1.0,9,0.75,0.7063881015369111
538,LTP446,8.0,1.0,9,0.8888888888888888,0.8386432350718064
539,LTP446,9.0,1.0,9,0.9,0.8435600907029479
540,LTP447,1.0,1.0,0,0.611111111111111,0.6408515998992189
541,LTP447,2.0,1.0,0,0.75,0.7334410430839002
542,LTP447,3.0,1.0,0,0.5625,0.5960889077853364
543,LTP447,4.0,1.0,0,0.6333333333333333,0.656014739229025
544,LTP447,5.0,1.0,0,0.8888888888888888,0.8208188460569412
545,LTP447,6.0,1.0,0,0.6904761904761905,0.6298904006046864
546,LTP447,7.0,1.0,0,0.7083333333333333,0.6013980221718316
547,LTP447,8.0,1.0,0,1.0,0.8875321239606954
