,subject,level_1,prob,sem_bin_mean,sem_bin
120,R1579T,0,0.15384615384615385,-0.00556687152129598,0
121,R1579T,1,0.21666666666666667,0.03632336654342138,1
122,R1579T,2,0.1694915254237288,0.053918246552348136,2
123,R1579T,3,0.16393442622950818,0.07737579941749573,3
124,R1579T,4,0.18867924528301888,0.09741115421056748,4
125,R1579T,5,0.1346153846153846,0.1188219061919621,5
126,R1579T,6,0.20833333333333334,0.13811033815145493,6
127,R1579T,7,0.07017543859649122,0.1588427536189556,7
128,R1579T,8,0.18181818181818182,0.19726458191871643,8
129,R1579T,9,0.15384615384615385,0.3361632004380226,9
130,R1582E,0,0.1782178217821782,-0.003188121009669784,0
131,R1582E,1,0.2702702702702703,0.03655037234226863,1
132,R1582E,2,0.14953271028037382,0.054336090572178364,2
133,R1582E,3,0.07692307692307693,0.07606422528624535,3
134,R1582E,4,0.1592920353982301,0.09545793881018956,4
135,R1582E,5,0.1826086956521739,0.11283393062296368,5
136,R1582E,6,0.10810810810810811,0.13781859477361044,6
137,R1582E,7,0.144,0.1667495436138577,7
138,R1582E,8,0.18691588785046728,0.20759618431329727,8
139,R1582E,9,0.19469026548672566,0.30501801723783667,9
140,R1584J,0,0.1736111111111111,0.00039539561606943607,0
141,R1584J,1,0.13836477987421383,0.03356919717043638,1
142,R1584J,2,0.10738255033557047,0.057968853740021586,2
143,R1584J,3,0.15384615384615385,0.07760980352759361,3
144,R1584J,4,0.1566265060240964,0.09502314145748432,4
145,R1584J,5,0.22413793103448276,0.1168641780431454,5
146,R1584J,6,0.1348314606741573,0.14114436817665896,6
147,R1584J,7,0.1780821917808219,0.1673847706272052,7
148,R1584J,8,0.15483870967741936,0.21150612148145834,8
149,R1584J,9,0.18867924528301888,0.3012157360712687,9
150,R1586T,0,0.0625,0.009246678921044804,0
151,R1586T,1,0.2,0.03257670812308788,1
152,R1586T,2,0.06666666666666667,0.04963783733546734,2
153,R1586T,3,0.24242424242424243,0.07650657091289759,3
154,R1586T,4,0.18181818181818182,0.09705933059255283,4
155,R1586T,5,0.13513513513513514,0.11327394545078277,5
156,R1586T,6,0.1891891891891892,0.13412118596690042,6
157,R1586T,7,0.14814814814814814,0.15956641361117363,7
158,R1586T,8,0.2,0.20328448925699508,8
159,R1586T,9,0.1724137931034483,0.3334826648235321,9
160,R1587J,0,0.16216216216216217,0.006740035654123251,0
161,R1587J,1,0.23255813953488372,0.032799696922302245,1
162,R1587J,2,0.2222222222222222,0.06004299595952034,2
163,R1587J,3,0.13636363636363635,0.07533892492453258,3
164,R1587J,4,0.2,0.09807126720746358,4
165,R1587J,5,0.06451612903225806,0.11648847907781601,5
166,R1587J,6,0.1,0.13686540722846985,6
167,R1587J,7,0.10810810810810811,0.17624353617429733,7
168,R1587J,8,0.06451612903225806,0.20695288479328156,8
169,R1587J,9,0.22580645161290322,0.29186691982405527,9
170,R1589T,0,0.07777777777777778,0.0007610114657187036,0
171,R1589T,1,0.12087912087912088,0.03126801685853438,1
172,R1589T,2,0.1,0.06079834451278051,2
173,R1589T,3,0.20408163265306123,0.0763090543448925,3
174,R1589T,4,0.18947368421052632,0.09471440439422925,4
175,R1589T,5,0.14893617021276595,0.11623334724988256,5
176,R1589T,6,0.15625,0.1398382991552353,6
177,R1589T,7,0.1839080459770115,0.16679052729159594,7
178,R1589T,8,0.1744186046511628,0.20213083028793336,8
179,R1589T,9,0.21176470588235294,0.3052790578868654,9
180,R1590T,0,0.15859030837004406,-0.007214541812168641,0
181,R1590T,1,0.18061674008810572,0.034430634502957504,1
182,R1590T,2,0.17886178861788618,0.05714896744625135,2
183,R1590T,3,0.16326530612244897,0.07616803739219905,3
184,R1590T,4,0.15040650406504066,0.0957652169304925,4
185,R1590T,5,0.18076923076923077,0.11559093759414997,5
186,R1590T,6,0.17012448132780084,0.1389858686342472,6
187,R1590T,7,0.1774891774891775,0.16662894879899373,7
188,R1590T,8,0.21100917431192662,0.2058532477720924,8
189,R1590T,9,0.2616822429906542,0.33176061723913464,9
190,R1593D,0,0.1751412429378531,-0.007761093733205921,0
191,R1593D,1,0.17159763313609466,0.03436881265249746,1
192,R1593D,2,0.0989010989010989,0.05686539742681715,2
193,R1593D,3,0.11299435028248588,0.0767035212367773,3
194,R1593D,4,0.15469613259668508,0.09716052109641689,4
195,R1593D,5,0.1751412429378531,0.11793859951919125,5
196,R1593D,6,0.1686046511627907,0.13670227805088306,6
197,R1593D,7,0.21764705882352942,0.16729148819639877,7
198,R1593D,8,0.15028901734104047,0.205136820100821,8
199,R1593D,9,0.24074074074074073,0.3093381638710315,9
200,R1594E,0,0.17777777777777778,-0.004657610385038424,0
201,R1594E,1,0.10256410256410256,0.030073218513280153,1
202,R1594E,2,0.1282051282051282,0.06072946116328239,2
203,R1594E,3,0.15555555555555556,0.07907734917742866,3
204,R1594E,4,0.225,0.09647073596715927,4
205,R1594E,5,0.06818181818181818,0.12009649227062862,5
206,R1594E,6,0.1,0.14286259189248085,6
207,R1594E,7,0.18181818181818182,0.16847403099139532,7
208,R1594E,8,0.25,0.2051823690533638,8
209,R1594E,9,0.18181818181818182,0.30194200823704404,9
210,R1596T,0,0.15384615384615385,0.01626766542904079,0
211,R1596T,1,0.05,0.032672787085175514,1
212,R1596T,2,0.08571428571428572,0.06065801531076431,2
213,R1596T,3,0.15,0.07620752230286598,3
214,R1596T,4,0.13157894736842105,0.09427989572286606,4
215,R1596T,5,0.1,0.11740851402282715,5
216,R1596T,6,0.075,0.13643559316794077,6
217,R1596T,7,0.20454545454545456,0.16022041108873156,7
218,R1596T,8,0.2631578947368421,0.20488071143627168,8
219,R1596T,9,0.3953488372093023,0.3503878090311499,9
220,R1604J,0,0.10256410256410256,-0.013037578493822366,0
221,R1604J,1,0.2,0.03534855016253211,1
222,R1604J,2,0.0847457627118644,0.05935283005237579,2
223,R1604J,3,0.1320754716981132,0.07516841058220182,3
224,R1604J,4,0.16666666666666666,0.09373003409968482,4
225,R1604J,5,0.21153846153846154,0.11782824519005689,5
226,R1604J,6,0.18518518518518517,0.13779623210430145,6
227,R1604J,7,0.20833333333333334,0.167405965924263,7
228,R1604J,8,0.16981132075471697,0.21528983943992192,8
229,R1604J,9,0.18518518518518517,0.2719569936394691,9
230,R1610D,0,0.14634146341463414,-0.006685700513319009,0
231,R1610D,1,0.15789473684210525,0.034365622947613396,1
232,R1610D,2,0.14634146341463414,0.05956043592757649,2
233,R1610D,3,0.20634920634920634,0.07664327810590084,3
234,R1610D,4,0.14285714285714285,0.09562712241160243,4
235,R1610D,5,0.14074074074074075,0.11706486618832539,5
236,R1610D,6,0.16541353383458646,0.14045882766897028,6
237,R1610D,7,0.2,0.16919770215948424,7
238,R1610D,8,0.16521739130434782,0.2066227613311065,8
239,R1610D,9,0.21296296296296297,0.30890468475611316,9
240,R1611T,0,0.17777777777777778,-0.011302225502731744,0
241,R1611T,1,0.10204081632653061,0.03643741067498922,1
242,R1611T,2,0.18888888888888888,0.057836069999372255,2
243,R1611T,3,0.13131313131313133,0.07734210674579327,3
244,R1611T,4,0.12612612612612611,0.09495690943939346,4
245,R1611T,5,0.15789473684210525,0.11652308503786722,5
246,R1611T,6,0.16483516483516483,0.13913247088591257,6
247,R1611T,7,0.1935483870967742,0.16814978255165947,7
248,R1611T,8,0.17073170731707318,0.20665971721921647,8
249,R1611T,9,0.23529411764705882,0.2900082029402256,9
250,R1612E,0,0.075,0.005780310370028019,0
251,R1612E,1,0.15217391304347827,0.03415208389716489,1
252,R1612E,2,0.0425531914893617,0.0643680989742279,2
253,R1612E,3,0.2894736842105263,0.07705473628911105,3
254,R1612E,4,0.24390243902439024,0.09721660763025283,4
255,R1612E,5,0.16666666666666666,0.11238088033029012,5
256,R1612E,6,0.15217391304347827,0.13821646784033095,6
257,R1612E,7,0.28205128205128205,0.16584668782624332,7
258,R1612E,8,0.075,0.21395182112852731,8
259,R1612E,9,0.21621621621621623,0.3209332339465618,9
260,R1613T,0,0.19444444444444445,0.0006026750530249306,0
261,R1613T,1,0.18181818181818182,0.035186492217083774,1
262,R1613T,2,0.20930232558139536,0.0608200817886326,2
263,R1613T,3,0.12658227848101267,0.07585932090878486,3
264,R1613T,4,0.15853658536585366,0.09853021857830194,4
265,R1613T,5,0.125,0.11468794271349907,5
266,R1613T,6,0.15294117647058825,0.13620189634653238,6
267,R1613T,7,0.14864864864864866,0.1676763282580809,7
268,R1613T,8,0.18666666666666668,0.20637144361223494,8
269,R1613T,9,0.14925373134328357,0.27345765978097913,9
270,R1615T,0,0.29411764705882354,0.002435249462723732,0
271,R1615T,1,0.20689655172413793,0.03320765091727177,1
272,R1615T,2,0.08333333333333333,0.05952606908977032,2
273,R1615T,3,0.03571428571428571,0.07555154711008072,3
274,R1615T,4,0.17857142857142858,0.09450342506170273,4
275,R1615T,5,0.25,0.1169141988669123,5
276,R1615T,6,0.07142857142857142,0.1414039134979248,6
277,R1615T,7,0.10714285714285714,0.15754314263661703,7
278,R1615T,8,0.25,0.21124268642493657,8
279,R1615T,9,0.16666666666666666,0.395000122487545,9
280,R1618J,0,0.19148936170212766,0.0004156538699236181,0
281,R1618J,1,0.16363636363636364,0.038388224525584116,1
282,R1618J,2,0.16071428571428573,0.0599293928179476,2
283,R1618J,3,0.2,0.0790012963116169,3
284,R1618J,4,0.17857142857142858,0.09461131766438484,4
285,R1618J,5,0.18867924528301888,0.11920770481228829,5
286,R1618J,6,0.17391304347826086,0.1389953512698412,6
287,R1618J,7,0.13725490196078433,0.1690599024295807,7
288,R1618J,8,0.0,,8
289,R1618J,9,0.30434782608695654,0.32962707217250553,9
290,R1619T,0,0.10810810810810811,0.0035819318145513535,0
291,R1619T,1,0.18604651162790697,0.03164310799911618,1
292,R1619T,2,0.09523809523809523,0.05409307684749365,2
293,R1619T,3,0.2619047619047619,0.07926885174079375,3
294,R1619T,4,0.1282051282051282,0.09329702556133271,4
295,R1619T,5,0.08571428571428572,0.11385586361090343,5
296,R1619T,6,0.14634146341463414,0.14182658741871515,6
297,R1619T,7,0.05128205128205128,0.1717810556292534,7
298,R1619T,8,0.2127659574468085,0.20074254125356675,8
299,R1619T,9,0.26,0.32871081737371594,9
300,R1621E,0,0.2571428571428571,-0.0027250582352280617,0
301,R1621E,1,0.175,0.03888688236474991,1
302,R1621E,2,0.09523809523809523,0.05265211220830679,2
303,R1621E,3,0.10256410256410256,0.08016864024102688,3
304,R1621E,4,0.175,0.09660850039550237,4
305,R1621E,5,0.1282051282051282,0.11713809221982956,5
306,R1621E,6,0.10256410256410256,0.13692479953169823,6
307,R1621E,7,0.1951219512195122,0.16744352132081985,7
308,R1621E,8,0.07692307692307693,0.21149996916453043,8
309,R1621E,9,0.2647058823529412,0.36168865031666225,9
310,R1622T,0,0.1951219512195122,0.001376223866827786,0
311,R1622T,1,0.08860759493670886,0.03855668460684163,1
312,R1622T,2,0.16279069767441862,0.0548870504966804,2
313,R1622T,3,0.1511627906976744,0.08026849134610249,3
314,R1622T,4,0.17721518987341772,0.09285294264554977,4
315,R1622T,5,0.1724137931034483,0.11284529318412145,5
316,R1622T,6,0.14473684210526316,0.14022391899065537,6
317,R1622T,7,0.14942528735632185,0.16176762718420762,7
318,R1622T,8,0.22972972972972974,0.20273159356678233,8
319,R1622T,9,0.17105263157894737,0.3425807918493564,9
320,R1625T,0,0.1111111111111111,-0.016991345630958676,0
321,R1625T,1,0.11290322580645161,0.036707964060561996,1
322,R1625T,2,0.18181818181818182,0.06067141517996788,2
323,R1625T,3,0.09259259259259259,0.07423195391893386,3
324,R1625T,4,0.08,0.09671606682240963,4
325,R1625T,5,0.2,0.11698393581005243,5
326,R1625T,6,0.18867924528301888,0.13993185609579087,6
327,R1625T,7,0.1724137931034483,0.16681726574897765,7
328,R1625T,8,0.23529411764705882,0.20383786658445993,8
329,R1625T,9,0.21568627450980393,0.34503629397262225,9
330,R1627T,0,0.09803921568627451,0.00018648634431883693,0
331,R1627T,1,0.1568627450980392,0.03754346864297986,1
332,R1627T,2,0.12244897959183673,0.05856670066714287,2
333,R1627T,3,0.20833333333333334,0.08038230761885642,3
334,R1627T,4,0.14545454545454545,0.09805771987885237,4
335,R1627T,5,0.25757575757575757,0.11679070662049686,5
336,R1627T,6,0.14893617021276595,0.14023377001285553,6
337,R1627T,7,0.15517241379310345,0.17131665514575112,7
338,R1627T,8,0.13725490196078433,0.20848110105310166,8
339,R1627T,9,0.24,0.3200678676366806,9
340,R1628E,0,0.2222222222222222,-0.0007430342624762229,0
341,R1628E,1,0.18461538461538463,0.034251886730392776,1
342,R1628E,2,0.16417910447761194,0.0571286024695093,2
343,R1628E,3,0.0958904109589041,0.07490490696259908,3
344,R1628E,4,0.15151515151515152,0.0960154376924038,4
345,R1628E,5,0.1038961038961039,0.11533884890377522,5
346,R1628E,6,0.1917808219178082,0.1404751656310899,6
347,R1628E,7,0.1891891891891892,0.1690440380147525,7
348,R1628E,8,0.13043478260869565,0.20354445278644562,8
349,R1628E,9,0.20588235294117646,0.35458695888519287,9
350,R1642J,0,0.08,-0.03908056579530239,0
351,R1642J,1,0.29411764705882354,0.036192805506289005,1
352,R1642J,2,0.08571428571428572,0.05700937161842982,2
353,R1642J,3,0.1111111111111111,0.08047061165173848,3
354,R1642J,4,0.02857142857142857,0.09164318442344666,4
355,R1642J,5,0.2857142857142857,0.11674193758517504,5
356,R1642J,6,0.08333333333333333,0.13784019649028778,6
357,R1642J,7,0.1724137931034483,0.1672781616449356,7
358,R1642J,8,0.21428571428571427,0.20736138770977655,8
359,R1642J,9,0.18181818181818182,0.3257320175568263,9
