,subject,spos_bins,repeats,session,recalled,adj_rec
670,R1566D,5.0,1.0,4,0.0,0.08271296296296296
671,R1566D,6.0,1.0,4,0.0,0.11424537037037037
672,R1566D,7.0,1.0,4,0.0,0.0646111111111111
673,R1566D,8.0,1.0,4,0.1875,-0.008335648148148106
674,R1566D,9.0,1.0,4,0.625,0.559390873015873
675,R1566D,1.0,,5,,
676,R1566D,2.0,,5,,
677,R1566D,3.0,,5,,
678,R1566D,4.0,,5,,
679,R1566D,5.0,,5,,
680,R1566D,6.0,,5,,
681,R1566D,7.0,,5,,
682,R1566D,8.0,,5,,
683,R1566D,9.0,,5,,
684,R1566D,1.0,,6,,
685,R1566D,2.0,,6,,
686,R1566D,3.0,,6,,
687,R1566D,4.0,,6,,
688,R1566D,5.0,,6,,
689,R1566D,6.0,,6,,
690,R1566D,7.0,,6,,
691,R1566D,8.0,,6,,
692,R1566D,9.0,,6,,
693,R1568E,1.0,1.0,0,0.2333333333333333,-0.1803703703703705
694,R1568E,2.0,1.0,0,0.0,-0.018092592592592605
695,R1568E,3.0,1.0,0,0.0,0.057111111111111106
696,R1568E,4.0,1.0,0,0.0,0.08958796296296295
697,R1568E,5.0,1.0,0,0.0,0.08271296296296296
698,R1568E,6.0,1.0,0,0.16666666666666666,0.1975787037037037
699,R1568E,7.0,1.0,0,0.0,0.14794444444444443
700,R1568E,8.0,1.0,0,0.0,0.2462939814814815
701,R1568E,9.0,1.0,0,0.25,0.10105753968253967
702,R1568E,1.0,1.0,1,1.0,0.5862962962962962
703,R1568E,2.0,1.0,1,0.25,0.2319074074074074
704,R1568E,3.0,1.0,1,0.0,0.057111111111111106
705,R1568E,4.0,1.0,1,0.0,0.08958796296296295
706,R1568E,5.0,1.0,1,0.0,0.08271296296296296
707,R1568E,6.0,1.0,1,0.0,0.030912037037037043
708,R1568E,7.0,1.0,1,0.0,0.14794444444444443
709,R1568E,8.0,1.0,1,0.0,0.2462939814814815
710,R1568E,9.0,1.0,1,1.0,0.8510575396825397
711,R1568E,1.0,,2,,
712,R1568E,2.0,,2,,
713,R1568E,3.0,,2,,
714,R1568E,4.0,,2,,
715,R1568E,5.0,,2,,
716,R1568E,6.0,,2,,
717,R1568E,7.0,,2,,
718,R1568E,8.0,,2,,
719,R1568E,9.0,,2,,
720,R1568E,1.0,,3,,
721,R1568E,2.0,,3,,
722,R1568E,3.0,,3,,
723,R1568E,4.0,,3,,
724,R1568E,5.0,,3,,
725,R1568E,6.0,,3,,
726,R1568E,7.0,,3,,
727,R1568E,8.0,,3,,
728,R1568E,9.0,,3,,
729,R1568E,1.0,,4,,
730,R1568E,2.0,,4,,
731,R1568E,3.0,,4,,
732,R1568E,4.0,,4,,
733,R1568E,5.0,,4,,
734,R1568E,6.0,,4,,
735,R1568E,7.0,,4,,
736,R1568E,8.0,,4,,
737,R1568E,9.0,,4,,
738,R1568E,1.0,,5,,
739,R1568E,2.0,,5,,
740,R1568E,3.0,,5,,
741,R1568E,4.0,,5,,
742,R1568E,5.0,,5,,
743,R1568E,6.0,,5,,
744,R1568E,7.0,,5,,
745,R1568E,8.0,,5,,
746,R1568E,9.0,,5,,
747,R1568E,1.0,,6,,
748,R1568E,2.0,,6,,
749,R1568E,3.0,,6,,
750,R1568E,4.0,,6,,
751,R1568E,5.0,,6,,
752,R1568E,6.0,,6,,
753,R1568E,7.0,,6,,
754,R1568E,8.0,,6,,
755,R1568E,9.0,,6,,
756,R1579T,1.0,1.0,0,0.2888888888888889,0.3474074074074074
757,R1579T,2.0,1.0,0,0.0,0.1069074074074074
758,R1579T,3.0,1.0,0,0.25,0.1821111111111111
759,R1579T,4.0,1.0,0,0.0,0.08958796296296295
760,R1579T,5.0,1.0,0,0.16666666666666666,0.08271296296296296
761,R1579T,6.0,1.0,0,0.25,0.23924537037037036
762,R1579T,7.0,1.0,0,0.5,0.2312777777777778
763,R1579T,8.0,1.0,0,0.3333333333333333,0.2462939814814815
764,R1579T,9.0,1.0,0,0.5,0.6427242063492064
765,R1579T,1.0,1.0,1,0.0,0.05851851851851847
766,R1579T,2.0,1.0,1,0.0,0.1069074074074074
767,R1579T,3.0,1.0,1,0.0,-0.06788888888888889
768,R1579T,4.0,1.0,1,0.0,0.08958796296296295
769,R1579T,5.0,1.0,1,0.16666666666666666,0.08271296296296296
770,R1579T,6.0,1.0,1,0.0,-0.010754629629629628
771,R1579T,7.0,1.0,1,0.3333333333333333,0.06461111111111112
772,R1579T,8.0,1.0,1,0.3333333333333333,0.2462939814814815
773,R1579T,9.0,1.0,1,0.16666666666666666,0.309390873015873
774,R1579T,1.0,,2,,
775,R1579T,2.0,,2,,
776,R1579T,3.0,,2,,
777,R1579T,4.0,,2,,
778,R1579T,5.0,,2,,
779,R1579T,6.0,,2,,
780,R1579T,7.0,,2,,
781,R1579T,8.0,,2,,
782,R1579T,9.0,,2,,
783,R1579T,1.0,,3,,
784,R1579T,2.0,,3,,
785,R1579T,3.0,,3,,
786,R1579T,4.0,,3,,
787,R1579T,5.0,,3,,
788,R1579T,6.0,,3,,
789,R1579T,7.0,,3,,
790,R1579T,8.0,,3,,
791,R1579T,9.0,,3,,
792,R1579T,1.0,,4,,
793,R1579T,2.0,,4,,
794,R1579T,3.0,,4,,
795,R1579T,4.0,,4,,
796,R1579T,5.0,,4,,
797,R1579T,6.0,,4,,
798,R1579T,7.0,,4,,
799,R1579T,8.0,,4,,
800,R1579T,9.0,,4,,
801,R1579T,1.0,,5,,
802,R1579T,2.0,,5,,
803,R1579T,3.0,,5,,
804,R1579T,4.0,,5,,
805,R1579T,5.0,,5,,
806,R1579T,6.0,,5,,
807,R1579T,7.0,,5,,
808,R1579T,8.0,,5,,
809,R1579T,9.0,,5,,
810,R1579T,1.0,,6,,
811,R1579T,2.0,,6,,
812,R1579T,3.0,,6,,
813,R1579T,4.0,,6,,
814,R1579T,5.0,,6,,
815,R1579T,6.0,,6,,
816,R1579T,7.0,,6,,
817,R1579T,8.0,,6,,
818,R1579T,9.0,,6,,
819,R1582E,1.0,1.0,0,0.25,0.21777777777777774
820,R1582E,2.0,1.0,0,0.20833333333333331,0.1402407407407407
821,R1582E,3.0,1.0,0,0.0,0.001555555555555553
822,R1582E,4.0,1.0,0,0.0,0.07292129629629629
823,R1582E,5.0,1.0,0,0.125,0.1382685185185185
824,R1582E,6.0,1.0,0,0.0,0.07720833333333334
825,R1582E,7.0,1.0,0,0.25,0.3146111111111111
826,R1582E,8.0,1.0,0,0.375,0.26249768518518524
827,R1582E,9.0,1.0,0,0.875,0.43439087301587304
828,R1582E,1.0,1.0,1,0.16666666666666666,0.1344444444444444
829,R1582E,2.0,1.0,1,0.25,0.18190740740740738
830,R1582E,3.0,1.0,1,0.0,0.001555555555555553
831,R1582E,4.0,1.0,1,0.05,0.12292129629629629
832,R1582E,5.0,1.0,1,0.08333333333333333,0.09660185185185186
833,R1582E,6.0,1.0,1,0.0,0.07720833333333334
834,R1582E,7.0,1.0,1,0.0,0.0646111111111111
835,R1582E,8.0,1.0,1,0.14583333333333331,0.033331018518518524
836,R1582E,9.0,1.0,1,1.0,0.559390873015873
837,R1582E,1.0,1.0,2,0.2888888888888889,0.25666666666666665
838,R1582E,2.0,1.0,2,0.06666666666666667,-0.0014259259259259555
839,R1582E,3.0,1.0,2,0.16666666666666666,0.16822222222222222
840,R1582E,4.0,1.0,2,0.0,0.07292129629629629
841,R1582E,5.0,1.0,2,0.0,0.013268518518518527
842,R1582E,6.0,1.0,2,0.1111111111111111,0.18831944444444443
843,R1582E,7.0,1.0,2,0.0,0.0646111111111111
844,R1582E,8.0,1.0,2,0.5555555555555555,0.4430532407407407
845,R1582E,9.0,1.0,2,0.875,0.43439087301587304
846,R1582E,1.0,,3,,
847,R1582E,2.0,,3,,
848,R1582E,3.0,,3,,
849,R1582E,4.0,,3,,
850,R1582E,5.0,,3,,
851,R1582E,6.0,,3,,
852,R1582E,7.0,,3,,
853,R1582E,8.0,,3,,
854,R1582E,9.0,,3,,
855,R1582E,1.0,,4,,
856,R1582E,2.0,,4,,
857,R1582E,3.0,,4,,
858,R1582E,4.0,,4,,
859,R1582E,5.0,,4,,
860,R1582E,6.0,,4,,
861,R1582E,7.0,,4,,
862,R1582E,8.0,,4,,
863,R1582E,9.0,,4,,
864,R1582E,1.0,,5,,
865,R1582E,2.0,,5,,
866,R1582E,3.0,,5,,
867,R1582E,4.0,,5,,
868,R1582E,5.0,,5,,
869,R1582E,6.0,,5,,
870,R1582E,7.0,,5,,
871,R1582E,8.0,,5,,
872,R1582E,9.0,,5,,
873,R1582E,1.0,,6,,
874,R1582E,2.0,,6,,
875,R1582E,3.0,,6,,
876,R1582E,4.0,,6,,
877,R1582E,5.0,,6,,
878,R1582E,6.0,,6,,
879,R1582E,7.0,,6,,
880,R1582E,8.0,,6,,
881,R1582E,9.0,,6,,
882,R1584J,1.0,1.0,0,0.0,0.14277777777777775
883,R1584J,2.0,1.0,0,0.0,0.044407407407407395
884,R1584J,3.0,1.0,0,0.0,0.057111111111111106
885,R1584J,4.0,1.0,0,0.0,0.04792129629629629
886,R1584J,5.0,1.0,0,0.16666666666666666,0.1799351851851852
887,R1584J,6.0,1.0,0,0.0,-0.01908796296296296
888,R1584J,7.0,1.0,0,0.25,0.2590555555555556
889,R1584J,8.0,1.0,0,0.0,0.13171064814814815
890,R1584J,9.0,1.0,0,0.65,0.6427242063492064
891,R1584J,1.0,1.0,1,0.0,0.14277777777777775
892,R1584J,2.0,1.0,1,0.0,0.044407407407407395
893,R1584J,3.0,1.0,1,0.0,0.057111111111111106
894,R1584J,4.0,1.0,1,0.0,0.04792129629629629
895,R1584J,5.0,1.0,1,0.0,0.013268518518518527
896,R1584J,6.0,1.0,1,0.2222222222222222,0.20313425925925926
897,R1584J,7.0,1.0,1,0.0,0.009055555555555567
898,R1584J,8.0,1.0,1,0.25,0.38171064814814815
899,R1584J,9.0,1.0,1,0.5,0.49272420634920633
900,R1584J,1.0,1.0,2,0.1111111111111111,0.25388888888888883
901,R1584J,2.0,1.0,2,0.0,0.044407407407407395
902,R1584J,3.0,1.0,2,0.0,0.057111111111111106
903,R1584J,4.0,1.0,2,0.0,0.04792129629629629
904,R1584J,5.0,1.0,2,0.0,0.013268518518518527
905,R1584J,6.0,1.0,2,0.16666666666666666,0.14757870370370368
906,R1584J,7.0,1.0,2,0.0,0.009055555555555567
907,R1584J,8.0,1.0,2,0.1875,0.31921064814814815
908,R1584J,9.0,1.0,2,0.6666666666666666,0.659390873015873
909,R1584J,1.0,1.0,3,0.08333333333333333,0.2261111111111111
910,R1584J,2.0,1.0,3,0.375,0.4194074074074074
911,R1584J,3.0,1.0,3,0.0,0.057111111111111106
912,R1584J,4.0,1.0,3,0.08333333333333333,0.1312546296296296
913,R1584J,5.0,1.0,3,0.16666666666666666,0.1799351851851852
914,R1584J,6.0,1.0,3,0.0,-0.01908796296296296
915,R1584J,7.0,1.0,3,0.3333333333333333,0.34238888888888885
916,R1584J,8.0,1.0,3,0.16666666666666666,0.2983773148148148
917,R1584J,9.0,1.0,3,0.0,-0.007275793650793672
918,R1584J,1.0,1.0,4,0.0,0.14277777777777775
919,R1584J,2.0,1.0,4,0.0,0.044407407407407395
920,R1584J,3.0,1.0,4,0.0,0.057111111111111106
921,R1584J,4.0,1.0,4,0.16666666666666666,0.21458796296296295
922,R1584J,5.0,1.0,4,0.0,0.013268518518518527
923,R1584J,6.0,1.0,4,0.16666666666666666,0.14757870370370368
924,R1584J,7.0,1.0,4,0.0,0.009055555555555567
925,R1584J,8.0,1.0,4,0.08333333333333333,0.21504398148148146
926,R1584J,9.0,1.0,4,0.3333333333333333,0.32605753968253964
927,R1584J,1.0,1.0,5,0.16666666666666666,0.3094444444444444
928,R1584J,2.0,1.0,5,0.0,0.044407407407407395
929,R1584J,3.0,1.0,5,0.0,0.057111111111111106
930,R1584J,4.0,1.0,5,0.0,0.04792129629629629
931,R1584J,5.0,1.0,5,0.08333333333333333,0.09660185185185186
932,R1584J,6.0,1.0,5,0.24444444444444446,0.22535648148148152
933,R1584J,7.0,1.0,5,0.25,0.2590555555555556
934,R1584J,8.0,1.0,5,0.0,0.13171064814814815
935,R1584J,9.0,1.0,5,0.75,0.7427242063492063
936,R1584J,1.0,,6,,
937,R1584J,2.0,,6,,
938,R1584J,3.0,,6,,
939,R1584J,4.0,,6,,
940,R1584J,5.0,,6,,
941,R1584J,6.0,,6,,
942,R1584J,7.0,,6,,
943,R1584J,8.0,,6,,
944,R1584J,9.0,,6,,
945,R1586T,1.0,1.0,0,0.27777777777777773,0.20296296296296293
946,R1586T,2.0,1.0,0,0.0,0.1069074074074074
947,R1586T,3.0,1.0,0,0.0,0.057111111111111106
948,R1586T,4.0,1.0,0,0.0,0.08958796296296295
949,R1586T,5.0,1.0,0,0.0,0.08271296296296296
950,R1586T,6.0,1.0,0,0.0,0.11424537037037037
951,R1586T,7.0,1.0,0,0.0,0.14794444444444443
952,R1586T,8.0,1.0,0,0.0,0.2462939814814815
953,R1586T,9.0,1.0,0,0.16666666666666666,0.4760575396825396
954,R1586T,1.0,,1,,
955,R1586T,2.0,,1,,
956,R1586T,3.0,,1,,
957,R1586T,4.0,,1,,
958,R1586T,5.0,,1,,
959,R1586T,6.0,,1,,
960,R1586T,7.0,,1,,
961,R1586T,8.0,,1,,
962,R1586T,9.0,,1,,
963,R1586T,1.0,,2,,
964,R1586T,2.0,,2,,
965,R1586T,3.0,,2,,
966,R1586T,4.0,,2,,
967,R1586T,5.0,,2,,
968,R1586T,6.0,,2,,
969,R1586T,7.0,,2,,
970,R1586T,8.0,,2,,
971,R1586T,9.0,,2,,
972,R1586T,1.0,,3,,
973,R1586T,2.0,,3,,
974,R1586T,3.0,,3,,
975,R1586T,4.0,,3,,
976,R1586T,5.0,,3,,
977,R1586T,6.0,,3,,
978,R1586T,7.0,,3,,
979,R1586T,8.0,,3,,
980,R1586T,9.0,,3,,
981,R1586T,1.0,,4,,
982,R1586T,2.0,,4,,
983,R1586T,3.0,,4,,
984,R1586T,4.0,,4,,
985,R1586T,5.0,,4,,
986,R1586T,6.0,,4,,
987,R1586T,7.0,,4,,
988,R1586T,8.0,,4,,
989,R1586T,9.0,,4,,
990,R1586T,1.0,,5,,
991,R1586T,2.0,,5,,
992,R1586T,3.0,,5,,
993,R1586T,4.0,,5,,
994,R1586T,5.0,,5,,
995,R1586T,6.0,,5,,
996,R1586T,7.0,,5,,
997,R1586T,8.0,,5,,
998,R1586T,9.0,,5,,
999,R1586T,1.0,,6,,
1000,R1586T,2.0,,6,,
1001,R1586T,3.0,,6,,
1002,R1586T,4.0,,6,,
1003,R1586T,5.0,,6,,
1004,R1586T,6.0,,6,,
1005,R1586T,7.0,,6,,
1006,R1586T,8.0,,6,,
1007,R1586T,9.0,,6,,
1008,R1587J,1.0,,0,,
1009,R1587J,2.0,,0,,
1010,R1587J,3.0,,0,,
1011,R1587J,4.0,,0,,
1012,R1587J,5.0,,0,,
1013,R1587J,6.0,,0,,
1014,R1587J,7.0,,0,,
1015,R1587J,8.0,,0,,
1016,R1587J,9.0,,0,,
1017,R1587J,1.0,1.0,1,0.0,0.20296296296296293
1018,R1587J,2.0,1.0,1,0.0,0.1069074074074074
1019,R1587J,3.0,1.0,1,0.0,0.057111111111111106
1020,R1587J,4.0,1.0,1,0.0,0.08958796296296295
1021,R1587J,5.0,1.0,1,0.0,0.060490740740740734
1022,R1587J,6.0,1.0,1,0.0,0.05868981481481482
1023,R1587J,7.0,1.0,1,0.0,0.14794444444444443
1024,R1587J,8.0,1.0,1,0.125,0.30184953703703704
1025,R1587J,9.0,1.0,1,0.3333333333333333,0.42050198412698414
1026,R1587J,1.0,1.0,2,0.0,0.20296296296296293
1027,R1587J,2.0,1.0,2,0.0,0.1069074074074074
1028,R1587J,3.0,1.0,2,0.0,0.057111111111111106
1029,R1587J,4.0,1.0,2,0.0,0.08958796296296295
1030,R1587J,5.0,1.0,2,0.06666666666666667,0.12715740740740739
1031,R1587J,6.0,1.0,2,0.16666666666666666,0.22535648148148146
1032,R1587J,7.0,1.0,2,0.0,0.14794444444444443
1033,R1587J,8.0,1.0,2,0.0,0.17684953703703704
1034,R1587J,9.0,1.0,2,0.8333333333333333,0.9205019841269841
1035,R1587J,1.0,1.0,3,0.0,0.20296296296296293
1036,R1587J,2.0,1.0,3,0.0,0.1069074074074074
1037,R1587J,3.0,1.0,3,0.0,0.057111111111111106
1038,R1587J,4.0,1.0,3,0.0,0.08958796296296295
1039,R1587J,5.0,1.0,3,0.0,0.060490740740740734
1040,R1587J,6.0,1.0,3,0.0,0.05868981481481482
1041,R1587J,7.0,1.0,3,0.0,0.14794444444444443
1042,R1587J,8.0,1.0,3,0.08333333333333333,0.26018287037037036
1043,R1587J,9.0,1.0,3,0.0,0.08716865079365083
1044,R1587J,1.0,,4,,
1045,R1587J,2.0,,4,,
1046,R1587J,3.0,,4,,
1047,R1587J,4.0,,4,,
1048,R1587J,5.0,,4,,
1049,R1587J,6.0,,4,,
1050,R1587J,7.0,,4,,
1051,R1587J,8.0,,4,,
1052,R1587J,9.0,,4,,
1053,R1587J,1.0,,5,,
1054,R1587J,2.0,,5,,
1055,R1587J,3.0,,5,,
1056,R1587J,4.0,,5,,
1057,R1587J,5.0,,5,,
1058,R1587J,6.0,,5,,
1059,R1587J,7.0,,5,,
1060,R1587J,8.0,,5,,
1061,R1587J,9.0,,5,,
1062,R1587J,1.0,,6,,
1063,R1587J,2.0,,6,,
1064,R1587J,3.0,,6,,
1065,R1587J,4.0,,6,,
1066,R1587J,5.0,,6,,
1067,R1587J,6.0,,6,,
1068,R1587J,7.0,,6,,
1069,R1587J,8.0,,6,,
1070,R1587J,9.0,,6,,
1071,R1589T,1.0,1.0,0,0.0,0.20296296296296293
1072,R1589T,2.0,1.0,0,0.17777777777777778,0.22461574074074073
1073,R1589T,3.0,1.0,0,0.0,0.057111111111111106
1074,R1589T,4.0,1.0,0,0.0,0.05833796296296295
1075,R1589T,5.0,1.0,0,0.0,-0.021453703703703697
1076,R1589T,6.0,1.0,0,0.3333333333333333,0.34341203703703704
1077,R1589T,7.0,1.0,0,0.0,0.14794444444444443
1078,R1589T,8.0,1.0,0,0.16666666666666666,0.28796064814814815
1079,R1589T,9.0,1.0,0,0.7,0.6010575396825397
1080,R1589T,1.0,1.0,1,0.0,0.20296296296296293
1081,R1589T,2.0,1.0,1,0.0625,0.10933796296296294
1082,R1589T,3.0,1.0,1,0.0,0.057111111111111106
1083,R1589T,4.0,1.0,1,0.0,0.05833796296296295
1084,R1589T,5.0,1.0,1,0.08333333333333333,0.06187962962962963
1085,R1589T,6.0,1.0,1,0.08333333333333333,0.09341203703703704
1086,R1589T,7.0,1.0,1,0.0,0.14794444444444443
1087,R1589T,8.0,1.0,1,0.125,0.2462939814814815
1088,R1589T,9.0,1.0,1,1.0,0.9010575396825398
1089,R1589T,1.0,1.0,2,0.0,0.20296296296296293
1090,R1589T,2.0,1.0,2,0.0,0.04683796296296295
1091,R1589T,3.0,1.0,2,0.0,0.057111111111111106
1092,R1589T,4.0,1.0,2,0.125,0.18333796296296295
1093,R1589T,5.0,1.0,2,0.0,-0.021453703703703697
1094,R1589T,6.0,1.0,2,0.0,0.010078703703703715
1095,R1589T,7.0,,2,,
1096,R1589T,8.0,1.0,2,0.0,0.12129398148148149
1097,R1589T,9.0,1.0,2,0.5,0.4010575396825397
1098,R1589T,1.0,1.0,3,0.0,0.20296296296296293
1099,R1589T,2.0,1.0,3,0.0,0.04683796296296295
1100,R1589T,3.0,1.0,3,0.0,0.057111111111111106
1101,R1589T,4.0,1.0,3,0.0,0.05833796296296295
1102,R1589T,5.0,1.0,3,0.3333333333333333,0.3118796296296296
1103,R1589T,6.0,1.0,3,0.0,0.010078703703703715
1104,R1589T,7.0,1.0,3,0.0,0.14794444444444443
1105,R1589T,8.0,1.0,3,0.20833333333333331,0.3296273148148148
1106,R1589T,9.0,1.0,3,0.1,0.0010575396825397154
1107,R1589T,1.0,,4,,
1108,R1589T,2.0,,4,,
1109,R1589T,3.0,,4,,
1110,R1589T,4.0,,4,,
1111,R1589T,5.0,,4,,
1112,R1589T,6.0,,4,,
1113,R1589T,7.0,,4,,
1114,R1589T,8.0,,4,,
1115,R1589T,9.0,,4,,
1116,R1589T,1.0,,5,,
1117,R1589T,2.0,,5,,
1118,R1589T,3.0,,5,,
1119,R1589T,4.0,,5,,
1120,R1589T,5.0,,5,,
1121,R1589T,6.0,,5,,
1122,R1589T,7.0,,5,,
1123,R1589T,8.0,,5,,
1124,R1589T,9.0,,5,,
1125,R1589T,1.0,,6,,
1126,R1589T,2.0,,6,,
1127,R1589T,3.0,,6,,
1128,R1589T,4.0,,6,,
1129,R1589T,5.0,,6,,
1130,R1589T,6.0,,6,,
1131,R1589T,7.0,,6,,
1132,R1589T,8.0,,6,,
1133,R1589T,9.0,,6,,
1134,R1590T,1.0,1.0,0,0.4444444444444444,0.06685185185185183
1135,R1590T,2.0,1.0,0,0.3333333333333333,-0.04413425925925929
1136,R1590T,3.0,1.0,0,0.325,0.23836111111111113
1137,R1590T,4.0,1.0,0,0.16666666666666666,0.05208796296296295
1138,R1590T,5.0,1.0,0,0.0,0.041046296296296296
1139,R1590T,6.0,1.0,0,0.0,0.030912037037037043
1140,R1590T,7.0,1.0,0,0.5,0.3854444444444444
1141,R1590T,8.0,1.0,0,0.4166666666666667,0.20983564814814817
1142,R1590T,9.0,1.0,0,0.8333333333333333,0.9010575396825395
1143,R1590T,1.0,1.0,1,0.6,0.2224074074074074
1144,R1590T,2.0,1.0,1,0.4583333333333333,0.08086574074074071
1145,R1590T,3.0,1.0,1,0.25,0.16336111111111112
1146,R1590T,4.0,1.0,1,0.25,0.1354212962962963
1147,R1590T,5.0,1.0,1,0.0,0.041046296296296296
1148,R1590T,6.0,1.0,1,0.3333333333333333,0.36424537037037036
1149,R1590T,7.0,1.0,1,0.25,0.13544444444444442
1150,R1590T,8.0,1.0,1,1.0,0.7931689814814815
1151,R1590T,9.0,1.0,1,0.8,0.8677242063492063
1152,R1590T,1.0,1.0,2,0.6666666666666666,0.28907407407407404
1153,R1590T,2.0,1.0,2,0.4583333333333333,0.08086574074074071
1154,R1590T,3.0,1.0,2,0.0,-0.08663888888888888
1155,R1590T,4.0,1.0,2,0.39999999999999997,0.28542129629629626
1156,R1590T,5.0,1.0,2,0.16666666666666666,0.20771296296296296
1157,R1590T,6.0,1.0,2,0.0,0.030912037037037043
1158,R1590T,7.0,1.0,2,0.0,-0.11455555555555558
1159,R1590T,8.0,1.0,2,0.3958333333333333,0.1890023148148148
1160,R1590T,9.0,1.0,2,0.0,0.06772420634920634
1161,R1590T,1.0,1.0,3,0.611111111111111,0.23351851851851846
1162,R1590T,2.0,1.0,3,0.6875,0.3100324074074074
1163,R1590T,3.0,1.0,3,0.0,-0.08663888888888888
1164,R1590T,4.0,1.0,3,0.0,-0.11457870370370371
1165,R1590T,5.0,1.0,3,0.0,0.041046296296296296
1166,R1590T,6.0,1.0,3,0.0,0.030912037037037043
1167,R1590T,7.0,1.0,3,0.3,0.1854444444444444
1168,R1590T,8.0,1.0,3,0.0,-0.2068310185185185
1169,R1590T,9.0,1.0,3,0.0,0.06772420634920634
1170,R1590T,1.0,,4,,
1171,R1590T,2.0,,4,,
1172,R1590T,3.0,,4,,
1173,R1590T,4.0,,4,,
1174,R1590T,5.0,,4,,
1175,R1590T,6.0,,4,,
1176,R1590T,7.0,,4,,
1177,R1590T,8.0,,4,,
1178,R1590T,9.0,,4,,
1179,R1590T,1.0,,5,,
1180,R1590T,2.0,,5,,
1181,R1590T,3.0,,5,,
1182,R1590T,4.0,,5,,
1183,R1590T,5.0,,5,,
1184,R1590T,6.0,,5,,
1185,R1590T,7.0,,5,,
1186,R1590T,8.0,,5,,
1187,R1590T,9.0,,5,,
1188,R1590T,1.0,,6,,
1189,R1590T,2.0,,6,,
1190,R1590T,3.0,,6,,
1191,R1590T,4.0,,6,,
1192,R1590T,5.0,,6,,
1193,R1590T,6.0,,6,,
1194,R1590T,7.0,,6,,
1195,R1590T,8.0,,6,,
1196,R1590T,9.0,,6,,
1197,R1593D,1.0,1.0,0,0.0,0.20296296296296293
1198,R1593D,2.0,1.0,0,0.0,0.002740740740740738
1199,R1593D,3.0,1.0,0,0.0,0.057111111111111106
1200,R1593D,4.0,1.0,0,0.0,0.08958796296296295
1201,R1593D,5.0,1.0,0,0.0,-0.04228703703703704
1202,R1593D,6.0,1.0,0,0.16666666666666666,0.05868981481481482
1203,R1593D,7.0,1.0,0,0.16666666666666666,0.23127777777777775
1204,R1593D,8.0,1.0,0,0.47916666666666663,0.29143287037037036
1205,R1593D,9.0,1.0,0,0.75,0.35105753968253967
1206,R1593D,1.0,1.0,1,0.0,0.20296296296296293
1207,R1593D,2.0,1.0,1,0.20833333333333331,0.21107407407407405
1208,R1593D,3.0,1.0,1,0.0,0.057111111111111106
1209,R1593D,4.0,1.0,1,0.0,0.08958796296296295
1210,R1593D,5.0,1.0,1,0.25,0.20771296296296296
1211,R1593D,6.0,1.0,1,0.27777777777777773,0.16980092592592588
1212,R1593D,7.0,1.0,1,0.0,0.0646111111111111
1213,R1593D,8.0,1.0,1,0.38888888888888884,0.2011550925925926
1214,R1593D,9.0,1.0,1,1.0,0.6010575396825397
1215,R1593D,1.0,,2,,
1216,R1593D,2.0,,2,,
1217,R1593D,3.0,,2,,
1218,R1593D,4.0,,2,,
1219,R1593D,5.0,,2,,
1220,R1593D,6.0,,2,,
1221,R1593D,7.0,,2,,
1222,R1593D,8.0,,2,,
1223,R1593D,9.0,,2,,
1224,R1593D,1.0,,3,,
1225,R1593D,2.0,,3,,
1226,R1593D,3.0,,3,,
1227,R1593D,4.0,,3,,
1228,R1593D,5.0,,3,,
1229,R1593D,6.0,,3,,
1230,R1593D,7.0,,3,,
1231,R1593D,8.0,,3,,
1232,R1593D,9.0,,3,,
1233,R1593D,1.0,,4,,
1234,R1593D,2.0,,4,,
1235,R1593D,3.0,,4,,
1236,R1593D,4.0,,4,,
1237,R1593D,5.0,,4,,
1238,R1593D,6.0,,4,,
1239,R1593D,7.0,,4,,
1240,R1593D,8.0,,4,,
1241,R1593D,9.0,,4,,
1242,R1593D,1.0,,5,,
1243,R1593D,2.0,,5,,
1244,R1593D,3.0,,5,,
1245,R1593D,4.0,,5,,
1246,R1593D,5.0,,5,,
1247,R1593D,6.0,,5,,
1248,R1593D,7.0,,5,,
1249,R1593D,8.0,,5,,
1250,R1593D,9.0,,5,,
1251,R1593D,1.0,,6,,
1252,R1593D,2.0,,6,,
1253,R1593D,3.0,,6,,
1254,R1593D,4.0,,6,,
1255,R1593D,5.0,,6,,
1256,R1593D,6.0,,6,,
1257,R1593D,7.0,,6,,
1258,R1593D,8.0,,6,,
1259,R1593D,9.0,,6,,
1260,R1594E,1.0,1.0,0,0.5,0.2029629629629629
1261,R1594E,2.0,1.0,0,0.0,0.1069074074074074
1262,R1594E,3.0,1.0,0,0.0,0.057111111111111106
1263,R1594E,4.0,1.0,0,0.16666666666666666,0.08958796296296295
1264,R1594E,5.0,1.0,0,0.0,0.08271296296296296
1265,R1594E,6.0,1.0,0,0.0,0.11424537037037037
1266,R1594E,7.0,1.0,0,0.125,0.14794444444444443
1267,R1594E,8.0,1.0,0,0.3,0.2462939814814815
1268,R1594E,9.0,1.0,0,0.625,0.47605753968253967
1269,R1594E,1.0,,1,,
1270,R1594E,2.0,,1,,
1271,R1594E,3.0,,1,,
1272,R1594E,4.0,,1,,
1273,R1594E,5.0,,1,,
1274,R1594E,6.0,,1,,
1275,R1594E,7.0,,1,,
1276,R1594E,8.0,,1,,
1277,R1594E,9.0,,1,,
1278,R1594E,1.0,,2,,
